dates,s1,s2,s3,s4,s5,s6
1981-10-06,-2.439248323440552,-3.8602097034454346,-0.745956301689148,-0.6873821020126343,-1.1350265741348269,1.69646155834198
1981-10-07,-2.350714683532715,-3.4822583198547363,-0.973951518535614,-0.6810961961746216,-1.0016740560531616,1.7097383737564087
1981-10-08,-2.2308361530303955,-3.663196086883545,-0.9101160168647766,-0.7040172219276428,-1.1365400552749634,1.6642924547195437
1981-10-09,-2.6896462440490723,-3.632987499237061,-0.784451961517334,-0.6861794590950012,-1.219681978225708,1.5901094675064087
1981-10-10,-2.667104721069336,-3.5417022705078125,-0.516964852809906,-0.6275330781936646,-1.2811026573181152,0.7271660566329956
1981-10-11,-2.6032934188842773,-3.0992860794067383,-0.437694638967514,-0.5481700301170349,-2.5308592319488525,-0.264548122882843
1981-10-12,-2.5782179832458496,-2.7758166790008545,-0.596652626991272,-0.4880190193653106,-2.468987226486206,-0.8350290060043335
1981-10-13,-2.401895046234131,-1.4212549924850464,-0.1638762950897216,-0.5071505308151245,-2.3355133533477783,-1.5143206119537354
1981-10-14,-2.3043248653411865,-0.5856660604476929,-0.2593852281570434,-0.5955669283866882,-2.3004870414733887,-1.3924037218093872
1981-10-15,-2.155522584915161,-0.4290394484996795,-0.2532301545143127,-0.663284182548523,-2.583946943283081,-0.4593144953250885
1981-10-16,-2.3355438709259038,-0.4914310276508331,-0.1153767257928848,-0.7402830719947815,-2.4759392738342285,-0.3650625944137573
1981-10-17,-2.314380168914795,-0.7427980303764343,0.234074518084526,-0.1565934717655182,-2.346466064453125,-0.3196860253810882
1981-10-18,-2.262096881866455,-1.0231847763061523,-0.8048480153083801,-0.0022551224101334,-2.455575704574585,-0.3331804871559143
1981-10-19,-2.2186625003814697,-0.9826027154922484,-1.0221797227859497,0.0827651917934417,-2.343315601348877,-0.3055565953254699
1981-10-20,-2.224107503890991,-0.4110783338546753,-0.507944643497467,0.0884138494729995,-2.479756593704224,-0.3268277645111084
1981-10-21,-2.288494110107422,-1.0586605072021484,-0.3721864223480224,0.1547224819660186,-2.484872341156006,-0.897041916847229
1981-10-22,-2.3118083477020264,-1.8753187656402588,-0.3149456083774566,0.1816102564334869,-2.438750505447388,-1.13621187210083
1981-10-23,-2.0540521144866943,-2.311084032058716,-0.1262291073799133,0.2091328203678131,-2.341431140899658,-1.0343154668807983
1981-10-24,-1.815327763557434,-1.9559720754623413,0.0439399443566799,-0.2327556163072586,-3.242943048477173,-0.7313855290412903
1981-10-25,-1.7155622243881226,-0.7700237035751343,0.0054989154450595,-0.4640766382217407,-3.123307704925537,-0.4574823081493377
1981-10-26,-1.6448546648025513,-0.8332452178001404,-0.171544462442398,-1.11484956741333,-2.9825968742370605,-0.332589328289032
1981-10-27,-1.6931949853897097,-2.4156453609466557,-0.2772292196750641,-1.2650755643844604,-2.840841293334961,-0.1167355701327323
1981-10-28,-1.6706048250198364,-2.567262649536133,-0.1416033804416656,-1.2547351121902466,-2.4580929279327397,-0.3799173533916473
1981-10-29,-2.037100315093994,-2.5180976390838623,-0.0946848094463348,-1.2239190340042114,-2.3343632221221924,-0.4522021114826202
1981-10-30,-2.182751178741455,-2.338208675384521,-0.0165100619196891,-1.2425578832626345,-2.1797473430633545,-0.4735634922981262
1981-10-31,-2.1475298404693604,-2.427549362182617,-0.0571050941944122,-1.1607341766357422,-2.014216423034668,-0.9140536189079284
1981-11-01,-2.171513080596924,-2.466224908828736,-0.1665145307779312,-1.0484400987625122,-1.867872953414917,-0.913646638393402
1981-11-02,-2.1046712398529053,-2.324190616607666,-0.704787015914917,-1.1456812620162964,-2.080756902694702,-0.9624451994895936
1981-11-03,-2.1070644855499268,-2.121493101119995,-0.8218885064125061,-1.1125075817108154,-1.992877721786499,-1.250381350517273
1981-11-04,-2.078712224960327,-2.138153076171875,-0.8379208445549011,-1.0788785219192505,-1.8542791604995728,-0.6775314211845398
1981-11-05,-1.9196655750274656,-3.4342200756073,-0.7728762626647949,-1.114848017692566,-1.8250699043273928,-0.5239156484603882
1981-11-06,-1.6898870468139648,-3.249645471572876,-0.786823034286499,-1.1604344844818115,-1.7852076292037964,-0.5795034170150757
1981-11-07,-1.859465718269348,-3.194528102874756,-0.8797956109046936,-1.155656337738037,-1.8147841691970823,-0.6244070529937744
1981-11-08,-1.8283917903900144,-2.988830327987671,-0.9217626452445984,-1.100499391555786,-1.853846549987793,-0.5685610175132751
1981-11-09,-1.7467163801193235,-2.9726016521453857,-1.1328519582748413,-0.914993405342102,-1.7224470376968384,-0.5720219612121582
1981-11-10,-1.6444352865219116,-2.845846176147461,-1.3030463457107544,-0.8691439032554626,-1.5705935955047607,-0.7048503160476685
1981-11-11,-1.6216121912002563,-2.548619747161865,-1.3223652839660645,-0.8230137228965759,-1.4183510541915894,-1.0670140981674194
1981-11-12,-1.7182527780532837,-2.1409425735473637,-1.6108886003494265,-0.7865682244300842,-1.565752029418945,-1.0085424184799194
1981-11-13,-1.8343786001205444,-2.062809944152832,-1.5686156749725342,-1.1098607778549194,-1.7628724575042725,-0.9394927024841307
1981-11-14,-1.750046730041504,-1.97424840927124,-1.425624132156372,-1.1528936624526978,-1.6697306632995603,-0.9198554754257202
1981-11-15,-1.645247220993042,-1.90531063079834,-1.461918830871582,-1.025668978691101,-1.5563915967941284,-0.8296591639518738
1981-11-16,-1.5200388431549072,-2.475984573364258,-0.6275485157966614,-0.9782341718673706,-1.5128666162490845,-0.8289617896080017
1981-11-17,-1.484434962272644,-2.55631947517395,-0.212528109550476,-0.9205794930458068,-1.379227876663208,-0.6577163934707642
1981-11-18,-1.39847993850708,-2.526313066482544,-0.0869203060865402,-0.8527219295501709,-1.265536904335022,-0.6860337257385254
1981-11-19,-1.3421581983566284,-2.466036796569824,-0.2207635343074798,-0.8647056221961975,-1.2518258094787598,-1.023862361907959
1981-11-20,-1.2755508422851562,-2.3754537105560303,-0.2540487945079803,-0.8465318083763123,-1.2181144952774048,-0.3712997734546661
1981-11-21,-1.1986862421035769,-2.324625015258789,-0.336899071931839,-0.7981871962547302,-1.194477677345276,-0.5182875394821167
1981-11-22,-1.13155198097229,-2.143561601638794,-0.4192727208137512,-0.7197501063346863,-1.1609416007995603,-0.4449222385883331
1981-11-23,-1.114185094833374,-1.9423030614852903,-0.5912343859672546,-0.6511854529380798,-1.107572317123413,-0.4111772775650024
1981-11-24,-1.0666584968566897,-1.7608518600463867,-0.6228415369987488,-0.602550745010376,-1.044394612312317,0.082861453294754
1981-11-25,-1.2189509868621826,-1.999256253242493,-0.5141322612762451,-0.6138414740562439,-1.0214720964431765,0.1372362077236175
1981-11-26,-1.2210854291915894,-1.9475185871124268,-0.5250934362411499,-0.5750591158866882,-0.99881112575531,0.0619195327162742
1981-11-27,-0.9231579899787904,-1.6456716060638428,-0.4458327889442444,-0.1462553292512893,-0.946519136428833,-0.1831832379102707
1981-11-28,-0.745119571685791,-1.5437517166137695,-0.2263093441724777,0.3325866758823395,-0.8546009659767151,-0.1880325525999069
1981-11-29,-0.9470700025558472,-1.301756501197815,-0.1766505986452102,0.4613945484161377,-0.8231077790260315,0.1673109382390976
1981-11-30,-0.8789834380149841,-1.3697222471237185,-0.0968217030167579,0.4202045500278473,-0.6821014881134033,0.0028475949075073
1981-12-01,-0.7809095978736877,-1.8976978063583372,-0.2169026434421539,0.3589931428432464,-0.5816208124160767,0.118539847433567
1981-12-02,-0.7028654217720032,-1.7556719779968262,-0.3269404768943786,0.3177514672279358,-0.5816773176193237,0.7243843078613281
1981-12-03,-0.614911675453186,-1.5636643171310425,-0.3669150769710541,0.246413305401802,-0.2923313677310943,1.3803224563598633
1981-12-04,-0.4870481193065643,-1.5117321014404297,-0.2769285142421722,0.2049893140792846,-0.2136576771736145,0.7963204979896545
1981-12-05,-0.3992902934551239,-0.599899411201477,-0.2169923931360244,0.1434743404388427,-0.0656710341572761,0.1923845559358596
1981-12-06,-0.4017159938812256,-0.3881577253341675,0.5928840637207031,0.0718303397297859,0.0515786074101924,0.418495237827301
1981-12-07,-0.4843138456344604,-0.1465507298707962,0.7226086258888245,0.0700570791959762,0.1180586069822311,0.6845879554748535
1981-12-08,-0.3971432447433471,0.1848949491977691,0.8221672773361206,0.1781153380870819,0.0136999264359474,0.8406738638877869
1981-12-09,-0.3202256262302398,-0.0338289439678192,1.201519250869751,0.1960062384605407,-0.0515491366386413,-0.5132969617843628
1981-12-10,-0.2735482454299927,-0.2327696979045868,1.410614013671875,0.5437260270118713,-0.0476716645061969,-0.4573366343975067
1981-12-11,-0.2471910268068313,-0.3319647312164306,1.4994314908981323,0.6212515234947205,0.0652372241020202,-0.4214937686920166
1981-12-12,-0.3511373400688171,-0.4113940894603729,1.4779433012008667,0.6685253381729126,0.1771498322486877,-0.4957596659660339
1981-12-13,-0.3054778575897217,-0.4510926306247711,1.436077356338501,0.3955525457859039,1.128020405769348,-0.260146290063858
1981-12-14,-0.2201653271913528,-0.6310767531394958,1.253830909729004,0.3623443245887756,1.4778048992156982,-0.2947571277618408
1981-12-15,-0.1753060668706894,-0.8914337754249573,1.171156406402588,0.4188593626022339,1.62648606300354,-0.2595295906066894
1981-12-16,-0.1108695864677429,-0.8021029233932495,0.95800518989563,0.3751090466976166,1.4239985942840576,-0.5045255422592163
1981-12-17,-0.0368936583399772,-0.7831517457962036,0.8143517374992371,0.4210180938243866,1.4502882957458496,-0.3297885060310364
1981-12-18,0.0865719094872474,-0.7146084904670715,0.8201147317886353,0.4766139090061188,1.5453414916992188,-0.2753216028213501
1981-12-19,0.2195213884115219,-0.6564635038375854,0.8053351044654846,0.4718726575374603,1.57914400100708,-0.1711669713258743
1981-12-20,-0.3480947315692901,-1.1387691497802734,0.8099231719970703,0.4367767572402954,1.4315998554229736,-0.347336083650589
1981-12-21,-0.386292815208435,-1.3315315246582031,0.7538554072380066,0.4412867724895477,1.3926784992218018,-0.2638452649116516
1981-12-22,-0.3250927925109863,-1.4048172235488892,0.7670695781707764,0.4754377901554107,1.4223628044128418,-0.3007241487503052
1981-12-23,-0.4245314002037048,-0.95856374502182,0.7995718121528625,0.4491563737392425,1.4106292724609375,-0.3579912483692169
1981-12-24,-0.4746440649032593,-0.2428851574659347,0.8013075590133667,0.4724730253219604,1.4073971509933472,-0.7257101535797119
1981-12-25,-0.175408586859703,0.0122461831197142,0.8022394776344299,0.555351197719574,1.4226384162902832,-0.7238514423370361
1981-12-26,-0.0669209584593772,0.1768031120300293,0.8923280239105225,0.5977995991706848,1.4963552951812744,-0.6924968957901001
1981-12-27,0.0108267525210976,-0.1992181539535522,0.8215377330780029,0.5697429180145264,1.568482756614685,-0.5816217064857483
1981-12-28,0.1578146517276764,-0.0158944688737392,0.8098344206809998,0.5612230896949768,1.5389482975006104,-0.6712486147880554
1981-12-29,0.0340206287801265,0.0468208007514476,0.797185480594635,0.6722004413604736,1.527802586555481,-0.5114502906799316
1981-12-30,0.079391062259674,0.0188438594341278,0.8235647082328796,0.7126880288124084,1.6149057149887085,-0.3722088634967804
1981-12-31,0.143937274813652,-0.1898124665021896,0.5389314889907837,0.3026048541069031,1.6103118658065796,-0.6435624957084656
1982-01-01,0.1176183372735977,-0.2991705238819122,0.4532309174537658,0.3320119082927704,1.4739478826522827,-0.555514931678772
1982-01-02,0.3103765249252319,-0.2392744421958923,0.386466920375824,0.3908603489398956,1.4158021211624146,-0.49810391664505
1982-01-03,0.4322397410869598,-0.1601083278656005,-0.0714281946420669,0.449106365442276,1.3758132457733154,-0.4113853871822357
1982-01-04,0.5931386351585388,-0.3017439246177673,-0.0504620335996151,0.2567967176437378,1.703954815864563,0.2446875125169754
1982-01-05,0.9731029272079468,-0.4241502285003662,0.0393288657069206,0.2238904386758804,1.910174012184143,0.570037305355072
1982-01-06,1.0920368432998655,-0.5773655772209167,0.1378839015960693,0.2403576970100402,2.0345089435577397,0.7946526408195496
1982-01-07,1.1600000858306885,-0.2713890671730041,0.1351855397224426,0.256196916103363,2.036859035491944,0.3985224068164825
1982-01-08,1.1769084930419922,-0.3762963116168976,0.2112251818180084,0.2513749897480011,2.037220001220703,0.3816247284412384
1982-01-09,1.1827478408813477,-0.5320602655410767,0.3159530758857727,0.285906583070755,1.935555338859558,2.3839221000671387
1982-01-10,1.1275076866149902,-0.5486974716186523,0.4393589794635772,0.3898078501224518,1.831873059272766,4.025418758392334
1982-01-11,0.9111600518226624,-0.5762511491775513,0.5313634276390076,0.3729717433452606,1.8260893821716309,4.056062698364258
1982-01-12,0.7936927080154419,-0.4747557342052459,0.5419788360595703,0.4254794716835022,1.7982120513916016,3.5958590507507324
1982-01-13,0.7450853586196899,-0.5341768264770508,0.571151077747345,0.4572610557079315,1.718184232711792,3.494792938232422
1982-01-14,0.7553071975708008,0.1854394078254699,0.6488800644874573,0.5283322334289551,1.716014742851257,3.5328123569488525
1982-01-15,0.6743434071540833,0.2840814888477325,0.7151086330413818,0.5086759328842163,1.6816617250442505,3.289883613586426
1982-01-16,0.762152910232544,0.3817271590232849,0.7597986459732056,0.578272819519043,1.7250851392745972,3.316066265106201
1982-01-17,0.8287435173988342,0.2483483105897903,0.6729671359062195,0.6371356248855591,1.6262896060943604,3.3912477493286133
1982-01-18,0.7840993404388428,0.2339343130588531,0.7545437812805176,0.6551930904388428,1.6352204084396362,3.115476369857788
1982-01-19,0.0481532625854015,0.0984784290194511,0.804550290107727,0.5724972486495972,1.5819019079208374,2.8587276935577397
1982-01-20,0.1809449642896652,0.2019498646259308,0.7828903794288635,0.5790091156959534,1.5862454175949097,2.610912322998047
1982-01-21,0.302420437335968,0.1343596130609512,0.8196038603782654,0.6447190046310425,1.5982716083526611,2.432101011276245
1982-01-22,0.4325809776782989,-0.0643298253417015,1.0346295833587646,0.669640839099884,1.5479518175125122,2.2222390174865723
1982-01-23,0.3713965713977813,-0.3141165673732757,1.1679325103759766,0.6937116980552673,1.5552300214767456,2.5112767219543457
1982-01-24,0.2788534164428711,-0.1950325518846511,0.9695186018943788,0.8269678354263306,1.6201473474502563,2.219270944595337
1982-01-25,0.2649198770523071,-0.8670960068702698,0.9593526721000672,0.7993800044059753,1.6326686143875122,1.1961194276809692
1982-01-26,0.2495927810668945,-0.8303211331367493,1.0273951292037964,0.870917797088623,1.6627521514892578,1.1818562746047974
1982-01-27,-0.1271294802427292,-0.8447010517120361,0.9536522626876832,0.8116218447685242,1.6704020500183103,1.2164736986160278
1982-01-28,-0.1052833944559097,0.7197250723838806,0.9380831122398376,0.7814562320709229,1.6355513334274292,1.1499310731887815
1982-01-29,-0.0648892447352409,0.8729844093322754,0.9206679463386536,0.7704023718833923,1.6882493495941162,0.1622050702571869
1982-01-30,-0.0059314235113561,0.9350103735923768,0.9813719987869264,0.738473653793335,1.6884660720825195,0.043319433927536
1982-01-31,0.0715450346469879,0.4358198642730713,1.0201985836029053,0.755669116973877,1.6061571836471558,0.0932162404060363
1982-02-01,-0.1724702715873718,-0.0645712018013,1.0371274948120115,0.7619220018386841,1.611352562904358,0.3418794870376587
1982-02-02,-0.1579738855361938,0.3637571334838867,1.052097201347351,0.7672954201698303,1.6139813661575315,0.1693301498889923
1982-02-03,-0.1149899736046791,0.1508472114801406,1.0651496648788452,0.761741578578949,1.6140615940093994,0.2055590599775314
1982-02-04,-0.0235117450356483,0.2166709303855896,1.1162134408950806,0.7952715158462524,1.6415801048278809,0.1205049008131027
1982-02-05,0.0164118949323892,0.1512140333652496,1.185312271118164,0.837848961353302,1.6565476655960083,0.1041873171925544
1982-02-06,0.0547874271869659,0.1145004555583,1.2124003171920776,0.8494892120361328,1.6489137411117554,0.1265640705823898
1982-02-07,0.17159004509449,-0.4435590207576751,1.2174499034881592,0.8302162885665894,1.6486979722976685,0.0076604387722909
1982-02-08,0.2068357169628143,-0.7728822827339172,1.160496950149536,0.8699595332145691,1.6458817720413208,-0.0925320908427238
1982-02-09,0.1805029809474945,-0.9535260200500488,1.2714757919311523,0.8487483263015747,1.6304779052734375,0.3559429347515106
1982-02-10,0.1125709041953086,-0.8955026865005493,1.2203848361968994,0.8165954351425171,1.6224069595336914,0.5430765748023987
1982-02-11,-0.1269444078207016,-0.938816785812378,1.1872327327728271,0.7834444046020508,1.6117442846298218,1.0588847398757937
1982-02-12,-0.188076376914978,-0.6634628772735596,1.231972575187683,0.7593609690666199,1.6084634065628052,1.203313946723938
1982-02-13,-0.1808494329452514,-0.5894680023193359,1.2645949125289917,0.7442793250083923,1.5925397872924805,1.3863883018493652
1982-02-14,-0.0152142932638525,-0.6667904257774353,1.3151161670684814,0.7282159328460693,1.593968152999878,1.3981064558029177
1982-02-15,-0.0912334620952606,-0.7355247735977173,1.2934976816177368,0.7211458086967468,1.582776665687561,1.3884224891662598
1982-02-16,0.1411042660474777,-0.5755845904350281,1.3297330141067505,0.8031127452850342,1.5789214372634888,1.1873749494552612
1982-02-17,0.2817983627319336,-0.3670294284820556,1.3238050937652588,0.8540875911712646,1.5724517107009888,1.2048978805541992
1982-02-18,0.5808426737785339,-0.6798721551895142,1.325722336769104,0.9540536999702454,1.5733152627944946,1.0810283422470093
1982-02-19,0.718254804611206,-0.8140751719474792,1.285456895828247,0.9130055904388428,1.5615228414535522,0.335717111825943
1982-02-20,0.7539660930633545,-1.1696674823760986,1.3130158185958862,0.8809955716133118,1.5570945739746094,0.2990044057369232
1982-02-21,0.728010892868042,-1.326640009880066,1.338383674621582,0.9079480171203612,1.550021767616272,0.4508638083934784
1982-02-22,0.0704083368182182,-1.7650381326675415,1.3115650415420532,1.103907346725464,1.540306806564331,0.3912949860095978
1982-02-23,0.3211022019386291,-1.9048175811767576,1.2825103998184204,1.1388546228408811,1.5279523134231567,0.2202674299478531
1982-02-24,0.4201222658157348,-1.8760167360305784,1.331261157989502,1.1427931785583496,1.5129622220993042,0.1477975100278854
1982-02-25,0.5874671339988708,-1.5986213684082031,1.307817816734314,1.1057122945785522,1.4953407049179075,0.0238556079566478
1982-02-26,0.7431174516677856,-1.4226089715957642,1.2721121311187744,1.1176377534866333,1.465083360671997,0.1684748232364654
1982-02-27,0.6970996856689453,-1.358021855354309,1.394214153289795,1.098552107810974,1.4422156810760498,0.1816263794898986
1982-02-28,0.5993760824203491,-1.3048551082611084,1.414080023765564,1.0284353494644165,1.41673481464386,0.1933113038539886
1982-03-01,0.51998370885849,-1.133074402809143,1.521678805351257,0.9873046875,1.3886480331420898,0.1635175496339798
1982-03-02,0.3388662338256836,-1.4127179384231567,1.637082815170288,0.9551714658737184,1.3579639196395874,0.3722714185714721
1982-03-03,0.3360838890075683,-1.2437615394592283,1.580236554145813,0.992033839225769,1.3246914148330688,0.2595422267913818
1982-03-04,0.1516215652227401,-0.906234085559845,1.5211526155471802,0.9478683471679688,1.278861165046692,0.1253156065940857
1982-03-05,-0.2145194113254547,-0.5101203322410583,0.3598246276378631,0.9026932716369628,1.2404422760009766,0.1496435701847076
1982-03-06,-0.282356709241867,-0.1754141300916671,0.3562627136707306,0.8765297532081604,1.1994670629501345,-0.0775398612022399
1982-03-07,-0.3219075798988342,-0.1821127384901046,0.3504642844200134,0.8693490624427795,1.1559473276138306,-0.186209887266159
1982-03-08,-0.2930996119976043,-0.170228824019432,0.3824090659618377,0.8511545062065125,1.1098963022232056,0.0636538341641426
1982-03-09,-0.275977075099945,0.8902693390846252,0.422161728143692,0.9019656181335448,1.061327338218689,0.0620354823768138
1982-03-10,-0.4405190944671631,0.7693735361099243,0.5396715402603149,0.9617876410484314,1.0102550983428955,0.1189636141061782
1982-03-11,-0.4967432916164398,0.7670443058013916,0.5849484205245972,0.9006186127662659,0.9566945433616638,-0.3756377696990967
1982-03-12,-0.5346106886863708,0.8233488202095032,0.6179941892623901,0.8684252500534058,0.9006615877151489,-0.3016806244850158
1982-03-13,-0.5341575741767883,0.8082556128501892,0.668843150138855,0.8452832102775574,0.8421728610992432,-0.2792192995548248
1982-03-14,-0.2053389698266983,0.9117717146873474,0.6574839949607849,0.8011365532875061,0.7812456488609314,0.1317508518695831
1982-03-15,-0.1481547802686691,0.9239105582237244,0.6838985681533813,0.846005380153656,0.7178980112075806,0.2912788987159729
1982-03-16,-0.1626470386981964,1.0346797704696655,0.708115816116333,0.7798818945884705,0.6721377968788147,0.2193264663219452
1982-03-17,-0.2887560129165649,0.914068043231964,0.6601666212081909,0.7228270769119263,0.6239954233169556,0.2158848494291305
1982-03-18,-0.2064666450023651,0.6621180772781372,0.6500140428543091,0.6747849583625793,0.5935105681419373,0.1310251951217651
1982-03-19,-0.2058097869157791,0.5587741136550903,0.6877073645591736,0.6657596230506897,0.5606846809387207,0.2546688914299011
1982-03-20,-0.2667571902275085,0.3541041314601898,0.8232439160346985,0.625810444355011,0.9655112028121948,0.6768781542778015
1982-03-21,-0.3993094861507416,0.2180983424186706,0.6866082549095154,0.574901819229126,1.0480637550354004,0.8376302123069763
1982-03-22,-0.3534264862537384,0.1807327270507812,0.6678259372711182,0.5330594778060913,1.0183565616607666,0.9169539213180542
1982-03-23,-0.3391505777835846,0.7120471000671387,0.3869340717792511,0.5002593398094177,0.336374431848526,0.9648431539535522
1982-03-24,-0.4064284265041351,0.8620377779006958,0.2639276385307312,0.4565497636795044,0.1921744495630264,0.2512935996055603
1982-03-25,-0.535260021686554,0.8007270693778992,0.3687962591648102,0.3818876445293426,0.0757718309760093,-0.8036743998527527
1982-03-26,-0.6956350207328796,0.6981071829795837,0.4815825521945953,0.3563279211521148,-0.0828151330351829,-0.9400742053985596
1982-03-27,-0.8075549006462097,0.7142219543457031,0.5622614622116089,0.7298537492752075,-0.1435455530881881,-0.9578552842140198
1982-03-28,-0.6510061025619507,0.7490447759628296,0.5009233355522156,0.7424936890602112,-0.2063986361026764,-0.6470484733581543
1982-03-29,-0.4459463357925415,0.7825666069984436,0.0475222431123256,0.7142327427864075,-0.2813566327095032,-0.4976352751255035
1982-03-30,-0.3423562347888946,0.0648592263460159,0.0720692127943039,0.6051011681556702,-0.3583511412143707,-0.3095944821834564
1982-03-31,-0.3102843165397644,0.0359057448804378,0.0746111720800399,0.4950636923313141,-0.4574034512042999,-0.2528995275497436
1982-04-01,-0.4496614038944244,0.015694523230195,0.0151565922424197,0.4041792750358581,-0.5184561610221863,-0.1276198923587799
1982-04-02,-0.7804924249649048,-0.4457136988639831,-0.0762781202793121,0.3224472999572754,-0.4115048944950104,0.0063487058505415
1982-04-03,-0.9027684926986694,-0.9783725738525392,-0.1396772116422653,0.2498466223478317,-0.466505765914917,-0.0610355325043201
1982-04-04,-1.0664434432983398,0.4077818393707275,-0.1650121212005615,0.1864174455404281,-0.523393452167511,-0.4397468864917755
1982-04-05,-1.4015368223190308,0.5327697992324829,-0.1522940099239349,0.1321696788072586,-0.5322095155715942,-0.449781209230423
1982-04-06,-1.5080385208129885,0.1365644186735153,-0.1814590096473693,0.1070719584822654,-0.6528337597846985,-0.9011241793632508
1982-04-07,-1.4358890056610107,-0.7807901501655579,-0.2425073534250259,-0.0387981869280338,-0.7153117060661316,-1.0037550926208496
1982-04-08,-1.1650820970535278,-0.8592944741249084,-0.2254326343536377,-0.0655009150505065,-0.7695671319961548,-1.0376598834991455
1982-04-09,-1.115644097328186,-1.0389366149902344,-0.1101937294006347,-0.0029631028883159,-0.7055808901786804,-0.8728514313697815
1982-04-10,-1.1375023126602173,-0.949676275253296,-0.4667758047580719,0.0187909509986639,-0.7732880711555481,-0.7392966151237488
1982-04-11,-1.3206652402877808,-0.9015569686889648,-0.5651756525039673,-0.0202164333313703,-0.8626989722251892,-0.6569707989692688
